2019-09-06 11:21:54.963667	https://www.encodeproject.org/report/?type=Annotation&encyclopedia_version=4&annotation_type=candidate+Cis-Regulatory+Elements&organism.scientific_name=Homo+sapiens&biosample_ontology.classification=tissue&biosample_ontology.classification=primary+cell&field=%40id&field=accession&field=targets.label&field=biosample_ontology.term_name&field=description&field=lab.title&field=award.project&field=status&field=organism.scientific_name&field=relevant_life_stage&field=relevant_timepoint&field=relevant_timepoint_units&field=software_used.software.name&field=schema_version&field=related_files&field=alternate_accessions&field=date_released&field=dbxrefs&field=internal_tags&field=biosample_ontology&field=documents&field=notes&field=date_created&field=submitted_by&field=references&field=award&field=aliases&field=annotation_type&field=encyclopedia_version&field=supersedes&field=assembly&field=contributing_files&field=original_files&field=revoked_files&field=month_released&field=files&field=superseded_by&field=hub&files.file_type=bed+bed3%2B&sort=biosample_ontology&limit=all
ID	Accession	Target	Biosample term name	Description	Lab	Project	Status	Organism	Life stage	Age	Age units	Software used	Schema version	Additional data files	Alternate accessions	Date released	External resources	Internal tags	Biosample ontology	Documents	Notes	Date created	Submitted by	References	Award	Aliases	Annotation type	Encyclopedia version	Supersedes	Genome assembly	Contributing files	Original files	Revoked files	Month released	Files	Superseded by	Hub
/annotations/ENCSR541ZJR/	ENCSR541ZJR		small intestine	5-group for small intestine female fetal (91 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	91	day		25			2017-09-12			/biosample-types/tissue_UBERON_0002108/			2017-08-21T20:47:26.333267+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-small-intestine-female-fetal-91-day-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF721QQT/,/files/ENCFF806YXI/		September, 2017	/files/ENCFF721QQT/,/files/ENCFF806YXI/		/annotations/ENCSR541ZJR/@@hub/hub.txt
/annotations/ENCSR675IFD/	ENCSR675IFD	H3K27ac	neutrophil	9-state high H3K27ac for neutrophil	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	unknown				25			2017-08-30			/biosample-types/primary_cell_CL_0000775/			2017-08-21T21:01:34.742128+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-neutrophil-9state-H3K27ac	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF621SFC/	/files/ENCFF017VEF/,/files/ENCFF075VML/		August, 2017	/files/ENCFF017VEF/,/files/ENCFF075VML/		/annotations/ENCSR675IFD/@@hub/hub.txt
/annotations/ENCSR848DWA/	ENCSR848DWA	H3K4me3	neutrophil	5-group for neutrophil male	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	unknown				25			2017-09-12			/biosample-types/primary_cell_CL_0000775/			2017-08-21T20:55:33.154946+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-neutrophil-male-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF448VYX/,/files/ENCFF274KRI/		September, 2017	/files/ENCFF448VYX/,/files/ENCFF274KRI/		/annotations/ENCSR848DWA/@@hub/hub.txt
/annotations/ENCSR436AOM/	ENCSR436AOM		muscle of back	5-group for muscle of back female fetal (113 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	113	day		25			2017-09-12			/biosample-types/tissue_UBERON_0002324/			2017-08-21T20:30:45.884495+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-muscle-of-back-female-fetal-113-days-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF082XYS/,/files/ENCFF298UHT/		September, 2017	/files/ENCFF082XYS/,/files/ENCFF298UHT/		/annotations/ENCSR436AOM/@@hub/hub.txt
/annotations/ENCSR846MSN/	ENCSR846MSN	H3K4me3,H3K27ac	CD4-positive helper T cell	5-group for T helper 17 cells PMA-I stimulated	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	unknown				25			2017-09-12			/biosample-types/primary_cell_CL_0000492/			2017-08-21T20:56:21.937755+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-T-helper-17-cells-PMA-I-stimulated-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF111PGT/,/files/ENCFF775BVI/		September, 2017	/files/ENCFF111PGT/,/files/ENCFF775BVI/		/annotations/ENCSR846MSN/@@hub/hub.txt
/annotations/ENCSR512NTQ/	ENCSR512NTQ	H3K4me3	CD4-positive helper T cell	9-state high H3K4me3 for T helper naive cells from peripheral blood	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	unknown				25			2017-08-29			/biosample-types/primary_cell_CL_0000492/			2017-08-25T00:48:32.585267+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-T-helper-naive-cells-from-peripheral-blood-9state-H3K4me3	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF970QXN/	/files/ENCFF623DJX/,/files/ENCFF258NIB/		August, 2017	/files/ENCFF623DJX/,/files/ENCFF258NIB/		/annotations/ENCSR512NTQ/@@hub/hub.txt
/annotations/ENCSR821XYS/	ENCSR821XYS	H3K4me3	T-cell	9-state high H3K4me3 for T-cell	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	unknown				25			2017-08-29			/biosample-types/primary_cell_CL_0000084/			2017-08-25T00:49:06.310334+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-T-cell-9state-H3K4me3	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF970QXN/	/files/ENCFF534FTW/,/files/ENCFF852PRN/		August, 2017	/files/ENCFF534FTW/,/files/ENCFF852PRN/		/annotations/ENCSR821XYS/@@hub/hub.txt
/annotations/ENCSR074WJW/	ENCSR074WJW		common myeloid progenitor, CD34-positive	9-state high DNase for common myeloid progenitor CD34+ male adult (42 years)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	adult	42	year		25			2017-08-31			/biosample-types/primary_cell_CL_0001059/			2017-08-21T20:31:27.920321+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-common-myeloid-progenitor-CD34-male-adult-42-years-9state-DNase	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF639KBY/,/files/ENCFF320YHR/		August, 2017	/files/ENCFF639KBY/,/files/ENCFF320YHR/		/annotations/ENCSR074WJW/@@hub/hub.txt
/annotations/ENCSR573GVG/	ENCSR573GVG		left renal pelvis	5-group for left renal pelvis male fetal (120 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	120	day		25			2017-09-12			/biosample-types/tissue_UBERON_0018115/			2017-08-21T20:49:19.769826+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-left-renal-pelvis-male-fetal-120-days-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF067YHO/,/files/ENCFF726IPM/		September, 2017	/files/ENCFF067YHO/,/files/ENCFF726IPM/		/annotations/ENCSR573GVG/@@hub/hub.txt
/annotations/ENCSR019RMZ/	ENCSR019RMZ	H3K4me3	CD4-positive, alpha-beta memory T cell	9-state high H3K4me3 for T helper memory cells from peripheral blood 1	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	unknown				25			2017-08-29			/biosample-types/primary_cell_CL_0000897/			2017-08-25T00:57:02.318731+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-T-helper-memory-cells-from-peripheral-blood-1-9state-H3K4me3	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF970QXN/	/files/ENCFF312HUW/,/files/ENCFF205LKO/		August, 2017	/files/ENCFF312HUW/,/files/ENCFF205LKO/		/annotations/ENCSR019RMZ/@@hub/hub.txt
/annotations/ENCSR225TXS/	ENCSR225TXS	CTCF	foreskin fibroblast	9-state high CTCF for foreskin fibroblast male newborn	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	postnatal				25			2017-08-29			/biosample-types/primary_cell_CL_1001608/			2017-08-21T20:26:30.919861+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-foreskin-fibroblast-male-newborn-9state-CTCF	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF939SVL/	/files/ENCFF502DFV/,/files/ENCFF804YUL/		August, 2017	/files/ENCFF502DFV/,/files/ENCFF804YUL/		/annotations/ENCSR225TXS/@@hub/hub.txt
/annotations/ENCSR104FTD/	ENCSR104FTD	H3K4me3	common myeloid progenitor, CD34-positive	9-state high H3K4me3 for common myeloid progenitor CD34+ female	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	adult	27	year		25			2017-08-29			/biosample-types/primary_cell_CL_0001059/			2017-08-25T01:02:21.450950+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-common-myeloid-progenitor-CD34-female-9state-H3K4me3	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF970QXN/	/files/ENCFF258RFW/,/files/ENCFF587PUO/		August, 2017	/files/ENCFF258RFW/,/files/ENCFF587PUO/		/annotations/ENCSR104FTD/@@hub/hub.txt
/annotations/ENCSR527CXX/	ENCSR527CXX		thymus	5-group for thymus female fetal	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic				25			2017-09-12			/biosample-types/tissue_UBERON_0002370/			2017-08-21T20:36:07.037565+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-thymus-female-fetal-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF117MCB/,/files/ENCFF810GHH/		September, 2017	/files/ENCFF117MCB/,/files/ENCFF810GHH/		/annotations/ENCSR527CXX/@@hub/hub.txt
/annotations/ENCSR317BRH/	ENCSR317BRH	H3K4me3	CD4-positive, alpha-beta memory T cell	9-state high H3K4me3 for T helper memory cells from peripheral blood 2	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	unknown				25			2017-08-29			/biosample-types/primary_cell_CL_0000897/			2017-08-25T00:59:52.589610+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-T-helper-memory-cells-from-peripheral-blood-2-9state-H3K4me3	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF970QXN/	/files/ENCFF350ZFZ/,/files/ENCFF076AEW/		August, 2017	/files/ENCFF350ZFZ/,/files/ENCFF076AEW/		/annotations/ENCSR317BRH/@@hub/hub.txt
/annotations/ENCSR299VPF/	ENCSR299VPF	H3K4me3,H3K27ac	middle frontal area 46	5-group for middle frontal area (46 years and 81 years)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	adult	81	year		25			2017-09-12			/biosample-types/tissue_UBERON_0006483/			2017-08-24T22:06:56.749892+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-middle-frontal-area-46-male-adult-81-year-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF070EXF/,/files/ENCFF835IAW/		September, 2017	/files/ENCFF070EXF/,/files/ENCFF835IAW/		/annotations/ENCSR299VPF/@@hub/hub.txt
/annotations/ENCSR758NUF/	ENCSR758NUF	H3K27ac	cingulate gyrus	9-state high H3K27ac for cingulate gyrus female adult (75 years)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	adult	81	year		25			2017-08-30			/biosample-types/tissue_UBERON_0002967/			2017-08-25T01:07:57.814559+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-cingulate-gyrus-female-adult-75-years-9state-H3K27ac	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF621SFC/	/files/ENCFF266RNW/,/files/ENCFF511YKD/		August, 2017	/files/ENCFF266RNW/,/files/ENCFF511YKD/		/annotations/ENCSR758NUF/@@hub/hub.txt
/annotations/ENCSR166HZX/	ENCSR166HZX	H3K27ac	fibroblast of dermis	9-state high H3K27ac for fibroblast of dermis	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	unknown				25			2017-08-30			/biosample-types/primary_cell_CL_0002551/			2017-08-21T20:28:58.774596+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-fibroblast-of-dermis-9state-H3K27ac	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF621SFC/	/files/ENCFF122QMD/,/files/ENCFF005HFW/		August, 2017	/files/ENCFF122QMD/,/files/ENCFF005HFW/		/annotations/ENCSR166HZX/@@hub/hub.txt
/annotations/ENCSR551OTA/	ENCSR551OTA		renal cortex interstitium	5-group for renal cortex interstitium female fetal (96 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	96	day		25			2017-09-12			/biosample-types/tissue_UBERON_0005270/			2017-08-21T20:36:35.438982+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-renal-cortex-interstitium-female-fetal-96-days-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF113VYB/,/files/ENCFF369CBR/		September, 2017	/files/ENCFF113VYB/,/files/ENCFF369CBR/		/annotations/ENCSR551OTA/@@hub/hub.txt
/annotations/ENCSR620OEA/	ENCSR620OEA		trophoblast cell	5-group for trophoblast cell fetal (23 weeks)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	23	week		25			2017-09-12			/biosample-types/primary_cell_CL_0000351/			2017-08-21T20:41:36.292024+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-trophoblast-cell-fetal-23-weeks-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF074VON/,/files/ENCFF244MXA/		September, 2017	/files/ENCFF074VON/,/files/ENCFF244MXA/		/annotations/ENCSR620OEA/@@hub/hub.txt
/annotations/ENCSR608QJC/	ENCSR608QJC		muscle of leg	9-state high DNase for muscle of leg female fetal (110-113 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	110	day		25			2017-08-31			/biosample-types/tissue_UBERON_0001383/			2017-08-21T20:38:15.979294+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-muscle-of-leg-female-fetal-110-113-days-9state-DNase	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF403AUO/,/files/ENCFF894SQN/		August, 2017	/files/ENCFF403AUO/,/files/ENCFF894SQN/		/annotations/ENCSR608QJC/@@hub/hub.txt
/annotations/ENCSR723AHQ/	ENCSR723AHQ	H3K4me3,H3K27ac	substantia nigra	5-group for substantia nigra male adult (81 years)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	adult	81	year		25			2017-09-12			/biosample-types/tissue_UBERON_0002038/			2017-08-24T22:37:08.395637+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-substantia-nigra-male-adult-81-year-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF970WQF/,/files/ENCFF233VRB/		September, 2017	/files/ENCFF970WQF/,/files/ENCFF233VRB/		/annotations/ENCSR723AHQ/@@hub/hub.txt
/annotations/ENCSR925ADL/	ENCSR925ADL		brain	5-group for brain female fetal (105 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	105	day		25			2017-09-12			/biosample-types/tissue_UBERON_0000955/			2017-08-21T20:34:17.699814+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-brain-female-fetal-105-days-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF351RSH/,/files/ENCFF516XXS/		September, 2017	/files/ENCFF351RSH/,/files/ENCFF516XXS/		/annotations/ENCSR925ADL/@@hub/hub.txt
/annotations/ENCSR541LLP/	ENCSR541LLP	H3K4me3	CD4-positive, CD25-positive, alpha-beta regulatory T cell	9-state high H3K4me3 for T regulatory cells from peripheral blood	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	unknown				25			2017-08-29			/biosample-types/primary_cell_CL_0000792/			2017-08-25T01:09:17.206184+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-T-regulatory-cells-from-peripheral-blood-9state-H3K4me3	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF970QXN/	/files/ENCFF427ELW/,/files/ENCFF404JRF/		August, 2017	/files/ENCFF427ELW/,/files/ENCFF404JRF/		/annotations/ENCSR541LLP/@@hub/hub.txt
/annotations/ENCSR929IMT/	ENCSR929IMT		muscle of leg	5-group for muscle of leg male fetal (105 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	105	day		25			2017-09-12			/biosample-types/tissue_UBERON_0001383/			2017-08-21T20:58:40.343130+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-muscle-of-leg-male-fetal-105-days-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF602OWO/,/files/ENCFF554HJE/		September, 2017	/files/ENCFF602OWO/,/files/ENCFF554HJE/		/annotations/ENCSR929IMT/@@hub/hub.txt
/annotations/ENCSR331OQB/	ENCSR331OQB	H3K4me3	CD4-positive, alpha-beta memory T cell	9-state high H3K4me3 for T cells effector/memory enriched from peripheral blood	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	unknown				25			2017-08-29			/biosample-types/primary_cell_CL_0000897/			2017-08-25T01:13:10.151678+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-T-cells-effector-memory-enriched-from-peripheral-blood-9state-H3K4me3	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF970QXN/	/files/ENCFF110XHM/,/files/ENCFF717XVX/		August, 2017	/files/ENCFF110XHM/,/files/ENCFF717XVX/		/annotations/ENCSR331OQB/@@hub/hub.txt
/annotations/ENCSR049BMK/	ENCSR049BMK		thymus	5-group for thymus male fetal (108 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	108	day		25			2017-09-12			/biosample-types/tissue_UBERON_0002370/			2017-08-21T21:00:13.838005+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-thymus-male-fetal-108-days-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF122ORV/,/files/ENCFF952ABT/		September, 2017	/files/ENCFF122ORV/,/files/ENCFF952ABT/		/annotations/ENCSR049BMK/@@hub/hub.txt
/annotations/ENCSR791WWE/	ENCSR791WWE		muscle of leg	5-group for muscle of leg female fetal (105 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	105	day		25			2017-09-12			/biosample-types/tissue_UBERON_0001383/			2017-08-21T20:31:49.746365+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-muscle-of-leg-female-fetal-105-days-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF315WDO/,/files/ENCFF717ILJ/		September, 2017	/files/ENCFF315WDO/,/files/ENCFF717ILJ/		/annotations/ENCSR791WWE/@@hub/hub.txt
/annotations/ENCSR576BAR/	ENCSR576BAR	H3K27ac	psoas muscle	9-state high H3K27ac for psoas muscle male adult (34 years)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	adult	34	year		25			2017-08-30			/biosample-types/tissue_UBERON_0008450/			2017-08-25T00:45:52.127621+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-psoas-muscle-male-adult-34-years-9state-H3K27ac	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF621SFC/	/files/ENCFF248JBA/,/files/ENCFF123IEW/		August, 2017	/files/ENCFF248JBA/,/files/ENCFF123IEW/		/annotations/ENCSR576BAR/@@hub/hub.txt
/annotations/ENCSR439UFM/	ENCSR439UFM		muscle of back	5-group for muscle of back female fetal (105 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	105	day		25			2017-09-12			/biosample-types/tissue_UBERON_0002324/			2017-08-21T20:40:13.851821+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-muscle-of-back-female-fetal-105-days-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF621BDL/,/files/ENCFF673ETL/		September, 2017	/files/ENCFF621BDL/,/files/ENCFF673ETL/		/annotations/ENCSR439UFM/@@hub/hub.txt
/annotations/ENCSR101VGQ/	ENCSR101VGQ	H3K27ac	common myeloid progenitor, CD34-positive	9-state high H3K27ac for common myeloid progenitor CD34+ female	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	adult	27	year		25			2017-08-30			/biosample-types/primary_cell_CL_0001059/			2017-08-25T01:02:21.921712+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-common-myeloid-progenitor-CD34-female-9state-H3K27ac	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF621SFC/	/files/ENCFF939VFL/,/files/ENCFF516EHR/		August, 2017	/files/ENCFF939VFL/,/files/ENCFF516EHR/		/annotations/ENCSR101VGQ/@@hub/hub.txt
/annotations/ENCSR083DHH/	ENCSR083DHH	CTCF	fibroblast of lung	5-group for fibroblast of lung male adult (45 years)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	adult	45	year		25			2017-09-12			/biosample-types/primary_cell_CL_0002553/			2017-08-21T20:44:46.136386+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-fibroblast-of-lung-male-adult-45-years-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF047DFA/,/files/ENCFF937ZBL/		September, 2017	/files/ENCFF047DFA/,/files/ENCFF937ZBL/		/annotations/ENCSR083DHH/@@hub/hub.txt
/annotations/ENCSR021PCC/	ENCSR021PCC		brain	9-state high DNase for brain male fetal (122 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	122	day		25			2017-08-31			/biosample-types/tissue_UBERON_0000955/			2017-08-21T20:51:51.195895+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-brain-male-fetal-122-days-9state-DNase	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF465WAG/,/files/ENCFF993FOG/		August, 2017	/files/ENCFF465WAG/,/files/ENCFF993FOG/		/annotations/ENCSR021PCC/@@hub/hub.txt
/annotations/ENCSR567ENH/	ENCSR567ENH		muscle of arm	5-group for muscle of arm male fetal (120 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	120	day		25			2017-09-12			/biosample-types/tissue_UBERON_0001499/			2017-08-21T20:52:31.568662+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-muscle-of-arm-male-fetal-120-days-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF773YHG/,/files/ENCFF723DYF/		September, 2017	/files/ENCFF773YHG/,/files/ENCFF723DYF/		/annotations/ENCSR567ENH/@@hub/hub.txt
/annotations/ENCSR798KZK/	ENCSR798KZK	H3K4me3	muscle layer of duodenum	9-state high H3K4me3 for muscle layer of duodenum male	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	adult	59	year		25			2017-08-29			/biosample-types/tissue_UBERON_0012488/			2017-08-25T00:58:48.161929+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-muscle-layer-of-duodenum-male-9state-H3K4me3	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF970QXN/	/files/ENCFF180HFV/,/files/ENCFF112EFQ/		August, 2017	/files/ENCFF180HFV/,/files/ENCFF112EFQ/		/annotations/ENCSR798KZK/@@hub/hub.txt
/annotations/ENCSR835JBT/	ENCSR835JBT	H3K27ac	astrocyte	9-state high H3K27ac for astrocyte	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	unknown				25			2017-08-30			/biosample-types/primary_cell_CL_0000127/			2017-08-21T20:47:53.836437+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-astrocyte-9state-H3K27ac	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF621SFC/	/files/ENCFF251JZE/,/files/ENCFF947TZN/		August, 2017	/files/ENCFF251JZE/,/files/ENCFF947TZN/		/annotations/ENCSR835JBT/@@hub/hub.txt
/annotations/ENCSR493DML/	ENCSR493DML		thymus	5-group for thymus male fetal (104 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	104	day		25			2017-09-12			/biosample-types/tissue_UBERON_0002370/			2017-08-21T20:41:20.109303+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-thymus-male-fetal-104-days-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF392UNO/,/files/ENCFF899CCD/		September, 2017	/files/ENCFF392UNO/,/files/ENCFF899CCD/		/annotations/ENCSR493DML/@@hub/hub.txt
/annotations/ENCSR914BYT/	ENCSR914BYT		right lung	5-group for right lung male fetal (105 days)	Zhiping Weng, UMass	ENCODE	released	Homo sapiens	embryonic	105	day		25			2017-09-12			/biosample-types/tissue_UBERON_0002167/			2017-08-21T20:49:35.774630+00:00	/users/5a1c0169-f9d0-4598-8f92-3eb84b122c1e/		/awards/U41HG007000/	zhiping-weng:cREs-hg19-v10-right-lung-male-fetal-105-days-5group	candidate Cis-Regulatory Elements	4		hg19	/files/ENCFF788SJC/	/files/ENCFF247IBC/,/files/ENCFF678TOB/		September, 2017	/files/ENCFF247IBC/,/files/ENCFF678TOB/		/annotations/ENCSR914BYT/@@hub/hub.txt
