File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF585XKV	bed narrowPeak	peaks	ENCSR014VAC	DNase-seq	UBERON:0018118	right renal cortex interstitium	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF278BCU, ENCFF390DNP	661230	ENCODE Processing Pipeline	78ecbe3a883de1e5911c94b4e3feaee3		https://www.encodeproject.org/files/ENCFF585XKV/@@download/ENCFF585XKV.bed.gz	hg19				released	s3://encode-public/2018/05/14/0c025417-df74-4089-bb89-906fb613d448/ENCFF585XKV.bed.gz	low read depth, low spot score			
ENCFF056FRC	bed narrowPeak	peaks	ENCSR014VAC	DNase-seq	UBERON:0018118	right renal cortex interstitium	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF851SMV	620851	ENCODE Processing Pipeline	7ab6f80c35f1b7288c611eb85766bb2c		https://www.encodeproject.org/files/ENCFF056FRC/@@download/ENCFF056FRC.bed.gz	hg19				archived	s3://encode-public/2016/11/18/3187a78e-89a2-4250-ad53-e9b692d312b8/ENCFF056FRC.bed.gz	low read depth, low spot score			
ENCFF817MGC	bed narrowPeak	peaks	ENCSR014VAC	DNase-seq	UBERON:0018118	right renal cortex interstitium	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF198ZCO, ENCFF992CZQ	623116	ENCODE Processing Pipeline	73124609785b001a2685c9c0fa7b88a2		https://www.encodeproject.org/files/ENCFF817MGC/@@download/ENCFF817MGC.bed.gz	GRCh38				archived	s3://encode-public/2016/11/18/c13a0ac0-0ddf-496d-a8e2-f1f01fe9a6aa/ENCFF817MGC.bed.gz	low read depth, low spot score			
ENCFF594XCR	bed narrowPeak	peaks	ENCSR014VAC	DNase-seq	UBERON:0018118	right renal cortex interstitium	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF694DML, ENCFF967OQF	663464	ENCODE Processing Pipeline	ee5ce27f0267da53b166e1716460db2b		https://www.encodeproject.org/files/ENCFF594XCR/@@download/ENCFF594XCR.bed.gz	GRCh38				archived	s3://encode-public/2017/09/18/24f02c7c-bea3-4077-8ed2-6317a62e393a/ENCFF594XCR.bed.gz	low read depth, low spot score			
ENCFF043UST	bed narrowPeak	peaks	ENCSR014VAC	DNase-seq	UBERON:0018118	right renal cortex interstitium	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF278BCU, ENCFF390DNP	661171	ENCODE Processing Pipeline	8630b41445fe516a1040733cdea46396		https://www.encodeproject.org/files/ENCFF043UST/@@download/ENCFF043UST.bed.gz	hg19				archived	s3://encode-public/2017/09/19/82c8d27b-73d1-4302-a5f3-eaed82f797b3/ENCFF043UST.bed.gz	low read depth, low spot score			
ENCFF001SRB	bed narrowPeak	peaks	ENCSR000ENW	DNase-seq	CL:0002555	fibroblast of mammary gland	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				1, 2							ENCFF001DFO, ENCFF001DFT	1726810	John Stamatoyannopoulos, UW	6058357e943c3e4c0b313614493c0633		https://www.encodeproject.org/files/ENCFF001SRB/@@download/ENCFF001SRB.bed.gz	hg19				archived	s3://encode-public/2012/09/01/891485b2-4cd0-4514-810b-1b6523b4a656/ENCFF001SRB.narrowPeak.gz	low read depth			
ENCFF001WAE	bed narrowPeak	peaks	ENCSR000ENW	DNase-seq	CL:0002555	fibroblast of mammary gland	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				2							ENCFF001BHZ	3077067	John Stamatoyannopoulos, UW	1b4cad662d9eeb29498eb62da55d6207		https://www.encodeproject.org/files/ENCFF001WAE/@@download/ENCFF001WAE.bed.gz	hg19				archived	s3://encode-public/2012/07/12/6fd823b2-b1e0-4a8e-b70d-72b528fa11b0/ENCFF001WAE.narrowPeak.gz	low read depth			
ENCFF001WJX	bed narrowPeak	peaks	ENCSR000ENW	DNase-seq	CL:0002555	fibroblast of mammary gland	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				1							ENCFF001DFO	2058604	John Stamatoyannopoulos, UW	69a93a97b60a1648276a8e1a0e02ec33		https://www.encodeproject.org/files/ENCFF001WJX/@@download/ENCFF001WJX.bed.gz	hg19				archived	s3://encode-public/2011/01/11/a1021bb4-8c53-4533-80ba-bfc3bcdb5965/ENCFF001WJX.narrowPeak.gz	low read depth			
ENCFF001WJY	bed narrowPeak	peaks	ENCSR000ENW	DNase-seq	CL:0002555	fibroblast of mammary gland	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				2							ENCFF001DFT	2185130	John Stamatoyannopoulos, UW	d0b4eff951f8d770ca5d4f5d53aab99c		https://www.encodeproject.org/files/ENCFF001WJY/@@download/ENCFF001WJY.bed.gz	hg19				archived	s3://encode-public/2011/01/11/8897cb1f-4cf2-48b6-9bff-768510201dab/ENCFF001WJY.narrowPeak.gz	low read depth			
ENCFF066PEB	bed narrowPeak	peaks	ENCSR000ENW	DNase-seq	CL:0002555	fibroblast of mammary gland	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				1							ENCFF643SNJ, ENCFF967OQF	1277510	ENCODE Processing Pipeline	a36acce1893f6645e8dcc12942a307b0		https://www.encodeproject.org/files/ENCFF066PEB/@@download/ENCFF066PEB.bed.gz	GRCh38				released	s3://encode-public/2018/05/04/75cf4fbc-a436-49bf-aa15-3d53508e95fa/ENCFF066PEB.bed.gz	low read depth			
ENCFF772YRU	bed narrowPeak	peaks	ENCSR000ENW	DNase-seq	CL:0002555	fibroblast of mammary gland	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				2							ENCFF093TTF, ENCFF967OQF	3489517	ENCODE Processing Pipeline	73acac64a1a28fcfd10baca5105ee8f1		https://www.encodeproject.org/files/ENCFF772YRU/@@download/ENCFF772YRU.bed.gz	GRCh38				released	s3://encode-public/2018/05/04/09ea3df9-1c8b-43dc-ba71-291b8073a046/ENCFF772YRU.bed.gz	low read depth			
ENCFF387KMX	bed narrowPeak	peaks	ENCSR000ENW	DNase-seq	CL:0002555	fibroblast of mammary gland	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				1							ENCFF035OEE, ENCFF390DNP	1275542	ENCODE Processing Pipeline	03f68e780e3d93b3c692d4ae5275c71e		https://www.encodeproject.org/files/ENCFF387KMX/@@download/ENCFF387KMX.bed.gz	hg19				released	s3://encode-public/2018/05/14/91296501-f93a-48c2-8d01-4748f078da5d/ENCFF387KMX.bed.gz	low read depth			
ENCFF042ALK	bed narrowPeak	peaks	ENCSR000ENW	DNase-seq	CL:0002555	fibroblast of mammary gland	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				2							ENCFF390DNP, ENCFF403LQK	3482155	ENCODE Processing Pipeline	57b65679f377dda6f28125cb84c87718		https://www.encodeproject.org/files/ENCFF042ALK/@@download/ENCFF042ALK.bed.gz	hg19				released	s3://encode-public/2018/05/14/4b4e9d2c-c051-49f9-accf-38ebfcab701a/ENCFF042ALK.bed.gz	low read depth			
ENCFF654MTB	bed narrowPeak	peaks	ENCSR000ENW	DNase-seq	CL:0002555	fibroblast of mammary gland	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				1							ENCFF790HHK, ENCFF992CZQ	1236122	ENCODE Processing Pipeline	85d0e102a7d33e51abcbfc377992bf82		https://www.encodeproject.org/files/ENCFF654MTB/@@download/ENCFF654MTB.bed.gz	GRCh38				archived	s3://encode-public/2016/10/23/81f58564-5d3f-46fc-a042-c1e11109dd26/ENCFF654MTB.bed.gz	low read depth			
ENCFF014POT	bed narrowPeak	peaks	ENCSR000ENW	DNase-seq	CL:0002555	fibroblast of mammary gland	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				2							ENCFF377WCN, ENCFF992CZQ	3393816	ENCODE Processing Pipeline	2b175521a2d707337ea4e1a7cbcb2de9		https://www.encodeproject.org/files/ENCFF014POT/@@download/ENCFF014POT.bed.gz	GRCh38				archived	s3://encode-public/2016/10/23/9e2b8134-c197-414c-b8b2-cf6be1810463/ENCFF014POT.bed.gz	low read depth			
ENCFF801FQN	bed narrowPeak	peaks	ENCSR000ENW	DNase-seq	CL:0002555	fibroblast of mammary gland	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				1							ENCFF163ZHO, ENCFF774NCF	1231489	ENCODE Processing Pipeline	54bc203c2fcb42e5209532c0d1194f80		https://www.encodeproject.org/files/ENCFF801FQN/@@download/ENCFF801FQN.bed.gz	hg19				archived	s3://encode-public/2016/10/24/b8de6331-351d-431f-b615-1981d0ba69ea/ENCFF801FQN.bed.gz	low read depth			
ENCFF826OER	bed narrowPeak	peaks	ENCSR000ENW	DNase-seq	CL:0002555	fibroblast of mammary gland	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				2							ENCFF163ZHO, ENCFF175AJF	3381556	ENCODE Processing Pipeline	519674235bbed56b0b0be701c9cf744b		https://www.encodeproject.org/files/ENCFF826OER/@@download/ENCFF826OER.bed.gz	hg19				archived	s3://encode-public/2016/10/24/77680132-82d7-49dd-b9e2-919bda35bad6/ENCFF826OER.bed.gz	low read depth			
ENCFF040SYZ	bed narrowPeak	peaks	ENCSR000ENW	DNase-seq	CL:0002555	fibroblast of mammary gland	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				1							ENCFF643SNJ, ENCFF967OQF	1278047	ENCODE Processing Pipeline	8f948c7b5a21d36f78d6f6ca26824a06		https://www.encodeproject.org/files/ENCFF040SYZ/@@download/ENCFF040SYZ.bed.gz	GRCh38				archived	s3://encode-public/2017/08/24/5e7d1baa-5537-401b-82b9-4dfc0db7acc1/ENCFF040SYZ.bed.gz	low read depth			
ENCFF836ZPU	bed narrowPeak	peaks	ENCSR000ENW	DNase-seq	CL:0002555	fibroblast of mammary gland	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				2							ENCFF093TTF, ENCFF967OQF	3497733	ENCODE Processing Pipeline	beea16d9446d497619976f7650f80955		https://www.encodeproject.org/files/ENCFF836ZPU/@@download/ENCFF836ZPU.bed.gz	GRCh38				archived	s3://encode-public/2017/08/24/817d5843-d800-4a91-a657-2a4e9dcb6769/ENCFF836ZPU.bed.gz	low read depth			
ENCFF851EIO	bed narrowPeak	peaks	ENCSR000ENW	DNase-seq	CL:0002555	fibroblast of mammary gland	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				1							ENCFF035OEE, ENCFF390DNP	1275331	ENCODE Processing Pipeline	6ec0c5ab717a00cfabc89b3d69c413e4		https://www.encodeproject.org/files/ENCFF851EIO/@@download/ENCFF851EIO.bed.gz	hg19				archived	s3://encode-public/2017/09/06/6377e217-cd3d-43fa-b4c0-e4fba1fa521d/ENCFF851EIO.bed.gz	low read depth			
ENCFF349OBE	bed narrowPeak	peaks	ENCSR000ENW	DNase-seq	CL:0002555	fibroblast of mammary gland	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-14	ENCODE				2							ENCFF390DNP, ENCFF403LQK	3484819	ENCODE Processing Pipeline	8d7bdc22c327e8908a1b2d5221413a3e		https://www.encodeproject.org/files/ENCFF349OBE/@@download/ENCFF349OBE.bed.gz	hg19				archived	s3://encode-public/2017/09/06/45061f69-4c1e-46ed-a614-0ae3ec941839/ENCFF349OBE.bed.gz	low read depth			
ENCFF001SRN	bed narrowPeak	peaks	ENCSR000EOI	DNase-seq	CL:2000017	fibroblast of peridontal ligament	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1, 2							ENCFF001DKC, ENCFF001DKH	1632900	John Stamatoyannopoulos, UW	dec6c035df42de6a4b7530e53226536f		https://www.encodeproject.org/files/ENCFF001SRN/@@download/ENCFF001SRN.bed.gz	hg19				archived	s3://encode-public/2012/09/01/991003f1-9fa8-4dcf-828f-8d32188e1d46/ENCFF001SRN.narrowPeak.gz	low read depth			
ENCFF001WAS	bed narrowPeak	peaks	ENCSR000EOI	DNase-seq	CL:2000017	fibroblast of peridontal ligament	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF001BLW	3057266	John Stamatoyannopoulos, UW	77060d993b9b9fec24dae0ea60be3d5b		https://www.encodeproject.org/files/ENCFF001WAS/@@download/ENCFF001WAS.bed.gz	hg19				archived	s3://encode-public/2012/07/12/677462f7-f015-4446-9e50-a2b7ddaebd5f/ENCFF001WAS.narrowPeak.gz	low read depth			
ENCFF001WLS	bed narrowPeak	peaks	ENCSR000EOI	DNase-seq	CL:2000017	fibroblast of peridontal ligament	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF001DKH	1776815	John Stamatoyannopoulos, UW	46ccddc367a7f58613b8e850b0d84d1e		https://www.encodeproject.org/files/ENCFF001WLS/@@download/ENCFF001WLS.bed.gz	hg19				archived	s3://encode-public/2011/01/11/dd19132c-64c9-4405-9ab6-ccfcb71523ab/ENCFF001WLS.narrowPeak.gz	low read depth			
ENCFF001WLR	bed narrowPeak	peaks	ENCSR000EOI	DNase-seq	CL:2000017	fibroblast of peridontal ligament	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF001DKC	1970588	John Stamatoyannopoulos, UW	5d9d007d0d4b8b36ea0006d12bf54edb		https://www.encodeproject.org/files/ENCFF001WLR/@@download/ENCFF001WLR.bed.gz	hg19				archived	s3://encode-public/2011/01/11/ee3d2da8-3587-4c69-ab0f-c02d2e34c12b/ENCFF001WLR.narrowPeak.gz	low read depth			
ENCFF444HFG	bed narrowPeak	peaks	ENCSR000EOI	DNase-seq	CL:2000017	fibroblast of peridontal ligament	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF330DYP, ENCFF967OQF	3234909	ENCODE Processing Pipeline	9e3dc6310fa060dc63fc4d01856df5c5		https://www.encodeproject.org/files/ENCFF444HFG/@@download/ENCFF444HFG.bed.gz	GRCh38				released	s3://encode-public/2018/05/04/61239915-5290-438c-aaa0-dcfb37127f81/ENCFF444HFG.bed.gz	low read depth			
ENCFF367GII	bed narrowPeak	peaks	ENCSR000EOI	DNase-seq	CL:2000017	fibroblast of peridontal ligament	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF868DEY, ENCFF967OQF	914087	ENCODE Processing Pipeline	b9c0072785861f9b241a6f50d5131aa1		https://www.encodeproject.org/files/ENCFF367GII/@@download/ENCFF367GII.bed.gz	GRCh38				released	s3://encode-public/2018/05/04/dfada069-d407-4a99-9179-7d3c39717e59/ENCFF367GII.bed.gz	low read depth			
ENCFF620HKT	bed narrowPeak	peaks	ENCSR000EOI	DNase-seq	CL:2000017	fibroblast of peridontal ligament	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF390DNP, ENCFF741WOF	3226782	ENCODE Processing Pipeline	e08a374fe85fd34c972eca82a1ee506c		https://www.encodeproject.org/files/ENCFF620HKT/@@download/ENCFF620HKT.bed.gz	hg19				released	s3://encode-public/2018/05/14/ecd9f619-b7eb-4554-b9fe-0fa67e16d356/ENCFF620HKT.bed.gz	low read depth			
ENCFF089IWT	bed narrowPeak	peaks	ENCSR000EOI	DNase-seq	CL:2000017	fibroblast of peridontal ligament	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF390DNP, ENCFF473DPQ	913946	ENCODE Processing Pipeline	750f663045c9e92467fd33fdde13d0b9		https://www.encodeproject.org/files/ENCFF089IWT/@@download/ENCFF089IWT.bed.gz	hg19				released	s3://encode-public/2018/05/14/0673839f-66c9-49ed-80ad-80ab5811ddca/ENCFF089IWT.bed.gz	low read depth			
ENCFF460FCG	bed narrowPeak	peaks	ENCSR000EOI	DNase-seq	CL:2000017	fibroblast of peridontal ligament	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF410VCE, ENCFF992CZQ	3137234	ENCODE Processing Pipeline	ebd636b6df9975756f2901aaf445d827		https://www.encodeproject.org/files/ENCFF460FCG/@@download/ENCFF460FCG.bed.gz	GRCh38				archived	s3://encode-public/2016/10/23/a20c7f8a-3a70-46c8-b5d3-71efdbe3fbab/ENCFF460FCG.bed.gz	low read depth			
ENCFF722GNI	bed narrowPeak	peaks	ENCSR000EOI	DNase-seq	CL:2000017	fibroblast of peridontal ligament	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF860DDE, ENCFF992CZQ	884487	ENCODE Processing Pipeline	4b8a07891a76e22fe2e207fe0471a642		https://www.encodeproject.org/files/ENCFF722GNI/@@download/ENCFF722GNI.bed.gz	GRCh38				archived	s3://encode-public/2016/10/23/d607600a-1afb-49be-89c4-281199294b66/ENCFF722GNI.bed.gz	low read depth			
ENCFF164UXI	bed narrowPeak	peaks	ENCSR000EOI	DNase-seq	CL:2000017	fibroblast of peridontal ligament	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF163ZHO, ENCFF594TNS	3123242	ENCODE Processing Pipeline	92ccba57c9e8f482661f7e16b9672509		https://www.encodeproject.org/files/ENCFF164UXI/@@download/ENCFF164UXI.bed.gz	hg19				archived	s3://encode-public/2016/10/24/fbd55203-9148-4368-991e-7e233b631b87/ENCFF164UXI.bed.gz	low read depth			
ENCFF410GYO	bed narrowPeak	peaks	ENCSR000EOI	DNase-seq	CL:2000017	fibroblast of peridontal ligament	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF163ZHO, ENCFF212DCS	881622	ENCODE Processing Pipeline	0ec2d855e41e19ab61fbdbe3417b8cde		https://www.encodeproject.org/files/ENCFF410GYO/@@download/ENCFF410GYO.bed.gz	hg19				archived	s3://encode-public/2016/10/24/ce8752b0-8250-467d-817a-afa66a2ad745/ENCFF410GYO.bed.gz	low read depth			
ENCFF482JEI	bed narrowPeak	peaks	ENCSR000EOI	DNase-seq	CL:2000017	fibroblast of peridontal ligament	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF330DYP, ENCFF967OQF	3240272	ENCODE Processing Pipeline	71911bc98f1f49189314f10604b9c9f7		https://www.encodeproject.org/files/ENCFF482JEI/@@download/ENCFF482JEI.bed.gz	GRCh38				archived	s3://encode-public/2017/08/24/373839b9-49e1-46fb-8fdf-4b96e95b680e/ENCFF482JEI.bed.gz	low read depth			
ENCFF718RIM	bed narrowPeak	peaks	ENCSR000EOI	DNase-seq	CL:2000017	fibroblast of peridontal ligament	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF868DEY, ENCFF967OQF	914557	ENCODE Processing Pipeline	d7669083eb9c1db089131874e909c1d5		https://www.encodeproject.org/files/ENCFF718RIM/@@download/ENCFF718RIM.bed.gz	GRCh38				archived	s3://encode-public/2017/08/24/a63588fc-9088-4931-8929-0f3449554d75/ENCFF718RIM.bed.gz	low read depth			
ENCFF577XLP	bed narrowPeak	peaks	ENCSR000EOI	DNase-seq	CL:2000017	fibroblast of peridontal ligament	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				1							ENCFF390DNP, ENCFF741WOF	3228505	ENCODE Processing Pipeline	74c374014549bf6cdf7acea64299c291		https://www.encodeproject.org/files/ENCFF577XLP/@@download/ENCFF577XLP.bed.gz	hg19				archived	s3://encode-public/2017/09/06/bcec06de-917e-42f9-8875-b5233fd6545b/ENCFF577XLP.bed.gz	low read depth			
ENCFF876SNH	bed narrowPeak	peaks	ENCSR000EOI	DNase-seq	CL:2000017	fibroblast of peridontal ligament	primary cell	Homo sapiens											DNA		see document	see document		False	2010-12-16	ENCODE				2							ENCFF390DNP, ENCFF473DPQ	913780	ENCODE Processing Pipeline	920d2ed8b39053661647e3802f9fd9df		https://www.encodeproject.org/files/ENCFF876SNH/@@download/ENCFF876SNH.bed.gz	hg19				archived	s3://encode-public/2017/09/06/1772c0dc-9c33-4405-8049-6cd0f6501ea0/ENCFF876SNH.bed.gz	low read depth			
ENCFF439ZRL	bed narrowPeak	peaks	ENCSR953WJO	DNase-seq	UBERON:0002168	left lung	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF263JEB, ENCFF967OQF	1204137	ENCODE Processing Pipeline	b0328f3302b937750dbf2a68d65a342d		https://www.encodeproject.org/files/ENCFF439ZRL/@@download/ENCFF439ZRL.bed.gz	GRCh38				released	s3://encode-public/2018/05/06/40938072-747e-4eb9-ad88-d9c7d060c495/ENCFF439ZRL.bed.gz	low read depth			
ENCFF827RCC	bed narrowPeak	peaks	ENCSR953WJO	DNase-seq	UBERON:0002168	left lung	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF969UDM	1203906	ENCODE Processing Pipeline	766e20a86c684bfc922cfa4af0789f7d		https://www.encodeproject.org/files/ENCFF827RCC/@@download/ENCFF827RCC.bed.gz	hg19				released	s3://encode-public/2018/05/14/3799faa6-d482-4ecd-94a4-5c0d363de106/ENCFF827RCC.bed.gz	low read depth			
ENCFF434IPQ	bed narrowPeak	peaks	ENCSR953WJO	DNase-seq	UBERON:0002168	left lung	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF480JTY, ENCFF992CZQ	1153072	ENCODE Processing Pipeline	f4e3dad8327a8e8b39ab6b35d41f9f94		https://www.encodeproject.org/files/ENCFF434IPQ/@@download/ENCFF434IPQ.bed.gz	GRCh38				archived	s3://encode-public/2016/10/30/334368a9-828e-411b-be7c-27076cd3faae/ENCFF434IPQ.bed.gz	low read depth			
ENCFF800AAI	bed narrowPeak	peaks	ENCSR953WJO	DNase-seq	UBERON:0002168	left lung	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF826EGT	1149932	ENCODE Processing Pipeline	9bc8712a0b8c9a14d916d07f2ae05749		https://www.encodeproject.org/files/ENCFF800AAI/@@download/ENCFF800AAI.bed.gz	hg19				archived	s3://encode-public/2016/10/30/2de9fb9c-18b3-4783-9257-7b06548ffae4/ENCFF800AAI.bed.gz	low read depth			
ENCFF882DPD	bed narrowPeak	peaks	ENCSR953WJO	DNase-seq	UBERON:0002168	left lung	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF263JEB, ENCFF967OQF	1205367	ENCODE Processing Pipeline	9dfce59e262494fce3a6cc2451071e9d		https://www.encodeproject.org/files/ENCFF882DPD/@@download/ENCFF882DPD.bed.gz	GRCh38				archived	s3://encode-public/2017/09/18/3af9ae8b-6e99-44da-823a-f03a81d058a8/ENCFF882DPD.bed.gz	low read depth			
ENCFF227OWL	bed narrowPeak	peaks	ENCSR953WJO	DNase-seq	UBERON:0002168	left lung	tissue	Homo sapiens											DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF969UDM	1203645	ENCODE Processing Pipeline	5a2721fd26ef8f152080e11e8f1c3c53		https://www.encodeproject.org/files/ENCFF227OWL/@@download/ENCFF227OWL.bed.gz	hg19				archived	s3://encode-public/2017/09/19/f831708b-c028-48c8-9615-adf0c7c9b218/ENCFF227OWL.bed.gz	low read depth			
ENCFF001SRL	bed narrowPeak	peaks	ENCSR000EOG	DNase-seq	CL:1001568	pulmonary artery endothelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2011-10-19	ENCODE				1							ENCFF001DJS	1165011	John Stamatoyannopoulos, UW	3f10996c8d9d58de0947da6d683db1b7		https://www.encodeproject.org/files/ENCFF001SRL/@@download/ENCFF001SRL.bed.gz	hg19				archived	s3://encode-public/2012/09/01/6f27d545-b143-43d7-8358-5b1f8a823855/ENCFF001SRL.narrowPeak.gz	low read depth, low spot score			
ENCFF001WLK	bed narrowPeak	peaks	ENCSR000EOG	DNase-seq	CL:1001568	pulmonary artery endothelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2011-10-19	ENCODE				1							ENCFF001DJS	1507275	John Stamatoyannopoulos, UW	fe89c172608750a3ab84c9a34b0bb3be		https://www.encodeproject.org/files/ENCFF001WLK/@@download/ENCFF001WLK.bed.gz	hg19				archived	s3://encode-public/2011/01/11/110b2a07-e1ce-4bd2-8e98-f84f22dba4fa/ENCFF001WLK.narrowPeak.gz	low read depth, low spot score			
ENCFF201RNY	bed narrowPeak	peaks	ENCSR000EOG	DNase-seq	CL:1001568	pulmonary artery endothelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2011-10-19	ENCODE				1							ENCFF032ZHQ, ENCFF967OQF	749308	ENCODE Processing Pipeline	302db06585ac448de6e774f14b6d14b4		https://www.encodeproject.org/files/ENCFF201RNY/@@download/ENCFF201RNY.bed.gz	GRCh38				released	s3://encode-public/2018/05/04/3ac8c51f-fea7-43e9-94e1-e85bfaf3dac9/ENCFF201RNY.bed.gz	low read depth, low spot score			
ENCFF897JBO	bed narrowPeak	peaks	ENCSR000EOG	DNase-seq	CL:1001568	pulmonary artery endothelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2011-10-19	ENCODE				1							ENCFF390DNP, ENCFF474RRG	748816	ENCODE Processing Pipeline	feb33f8f8e40de0eedfb3c1bf90009ea		https://www.encodeproject.org/files/ENCFF897JBO/@@download/ENCFF897JBO.bed.gz	hg19				released	s3://encode-public/2018/05/14/c7148734-483f-4251-be9b-5aca5ec864ed/ENCFF897JBO.bed.gz	low read depth, low spot score			
ENCFF265EUS	bed narrowPeak	peaks	ENCSR000EOG	DNase-seq	CL:1001568	pulmonary artery endothelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2011-10-19	ENCODE				1							ENCFF153GLU, ENCFF163ZHO	726559	ENCODE Processing Pipeline	2b3db268cf0de79242a34f09a546dfb6		https://www.encodeproject.org/files/ENCFF265EUS/@@download/ENCFF265EUS.bed.gz	hg19				archived	s3://encode-public/2016/10/15/78b6e1a5-b2b7-4009-8735-4c3d5d1a3dff/ENCFF265EUS.bed.gz	low read depth, low spot score			
ENCFF506IBG	bed narrowPeak	peaks	ENCSR000EOG	DNase-seq	CL:1001568	pulmonary artery endothelial cell	primary cell	Homo sapiens											DNA		see document	see document		False	2011-10-19	ENCODE				1							ENCFF962OIE, ENCFF992CZQ	729520	ENCODE Processing Pipeline	05c7d9ba3565f4476c0940e212b1c83c		https://www.encodeproject.org/files/ENCFF506IBG/@@download/ENCFF506IBG.bed.gz	GRCh38				archived	s3://encode-public/2016/10/23/5ac168a6-1219-4fa8-b0fd-4aa78d78ca47/ENCFF506IBG.bed.gz	low read depth, low spot score			
